Complaint_No,Weapon_Type
20141025164201,Not Applicable/None                     
20141025170003,"Personal Weapons (hands,feet,teeth,etc.)"
20141025185902,"Personal Weapons (hands,feet,teeth,etc.)"
20141025190301,Handgun                                 
20141025193902,Knife                                   
20141025193902,"Blunt Object(club,hammer,etc)           "
20141025194400,"Personal Weapons (hands,feet,teeth,etc.)"
20141025202600,"Personal Weapons (hands,feet,teeth,etc.)"
20141025205001,"Personal Weapons (hands,feet,teeth,etc.)"
20141025205803,"Personal Weapons (hands,feet,teeth,etc.)"
20141025211407,"Personal Weapons (hands,feet,teeth,etc.)"
20141025214800,Razor                                   
20141025214800,"Blunt Object(club,hammer,etc)           "
20141025223302,Handgun                                 
20141025232702,"Personal Weapons (hands,feet,teeth,etc.)"
20141025235003,Handgun                                 
20141026001001,Not Applicable/None                     
20141026001405,"Personal Weapons (hands,feet,teeth,etc.)"
20141026002100,Vehicle                                 
20141026002100,Handgun                                 
20141026014002,Handgun                                 
20141026020501,"Personal Weapons (hands,feet,teeth,etc.)"
20141026023903,Handgun                                 
20141026030200,Handgun                                 
20141026031004,"Personal Weapons (hands,feet,teeth,etc.)"
20141026031100,"Personal Weapons (hands,feet,teeth,etc.)"
20141026032001,"Personal Weapons (hands,feet,teeth,etc.)"
20141026034600,"Personal Weapons (hands,feet,teeth,etc.)"
20141026043500,"Personal Weapons (hands,feet,teeth,etc.)"
20141026051600,Pliers/Wrench                           
20141026051600,Handgun                                 
20141026060901,"Blunt Object(club,hammer,etc)           "
20141026073002,"Personal Weapons (hands,feet,teeth,etc.)"
20141026074902,"Personal Weapons (hands,feet,teeth,etc.)"
20141026102103,"Personal Weapons (hands,feet,teeth,etc.)"
20141026103000,"Personal Weapons (hands,feet,teeth,etc.)"
20141026104201,Unknown/Not Stated                      
20141026112102,"Personal Weapons (hands,feet,teeth,etc.)"
20141026131501,Handgun                                 
20141026134701,"Personal Weapons (hands,feet,teeth,etc.)"
20141026140201,"Personal Weapons (hands,feet,teeth,etc.)"
20141026152502,Handgun                                 
20141026154802,"Personal Weapons (hands,feet,teeth,etc.)"
20141026155403,"Personal Weapons (hands,feet,teeth,etc.)"
20141026160904,"Personal Weapons (hands,feet,teeth,etc.)"
20141026162302,"Personal Weapons (hands,feet,teeth,etc.)"
20141026173200,"Personal Weapons (hands,feet,teeth,etc.)"
20141026185100,Handgun                                 
20141026190103,Not Applicable/None                     
20141026192001,Handgun                                 
20141026193400,"Personal Weapons (hands,feet,teeth,etc.)"
20141026194004,Not Applicable/None                     
20141026205900,"Personal Weapons (hands,feet,teeth,etc.)"
20141026215701,"Personal Weapons (hands,feet,teeth,etc.)"
20141026223300,Other Weapon                            
20141026223301,"Personal Weapons (hands,feet,teeth,etc.)"
20141026230006,"Personal Weapons (hands,feet,teeth,etc.)"
20141027003601,Handgun                                 
20141027005300,Knife                                   
20141027005500,Other Weapon                            
20141027021101,"Personal Weapons (hands,feet,teeth,etc.)"
20141027043101,"Personal Weapons (hands,feet,teeth,etc.)"
20141027062400,Not Applicable/None                     
20141027070802,"Blunt Object(club,hammer,etc)           "
20141027092801,"Personal Weapons (hands,feet,teeth,etc.)"
20141027100806,"Personal Weapons (hands,feet,teeth,etc.)"
20141027102906,"Personal Weapons (hands,feet,teeth,etc.)"
20141027104911,"Personal Weapons (hands,feet,teeth,etc.)"
20141027105404,"Personal Weapons (hands,feet,teeth,etc.)"
20141027124603,"Personal Weapons (hands,feet,teeth,etc.)"
20141027130702,"Personal Weapons (hands,feet,teeth,etc.)"
20141027132001,"Personal Weapons (hands,feet,teeth,etc.)"
20141027133304,Knife                                   
20141027133502,"Personal Weapons (hands,feet,teeth,etc.)"
20141027133702,Unknown/Not Stated                      
20141027141600,Other Weapon                            
20141027152908,"Personal Weapons (hands,feet,teeth,etc.)"
20141027155801,Other Firearm                           
20141027165004,Undetermined Firearm                    
20141027170901,Handgun                                 
20141027171500,"Personal Weapons (hands,feet,teeth,etc.)"
20141027181903,"Personal Weapons (hands,feet,teeth,etc.)"
20141027184302,"Personal Weapons (hands,feet,teeth,etc.)"
20141027184701,"Personal Weapons (hands,feet,teeth,etc.)"
20141027194701,"Personal Weapons (hands,feet,teeth,etc.)"
20141027200403,"Personal Weapons (hands,feet,teeth,etc.)"
20141027201000,"Personal Weapons (hands,feet,teeth,etc.)"
20141027210302,"Personal Weapons (hands,feet,teeth,etc.)"
20141027210804,"Personal Weapons (hands,feet,teeth,etc.)"
20141027220201,"Personal Weapons (hands,feet,teeth,etc.)"
20141027220304,"Personal Weapons (hands,feet,teeth,etc.)"
20141027224403,Handgun                                 
20141027224800,"Personal Weapons (hands,feet,teeth,etc.)"
20141027231700,"Personal Weapons (hands,feet,teeth,etc.)"
20141027233203,"Personal Weapons (hands,feet,teeth,etc.)"
20141028000600,"Personal Weapons (hands,feet,teeth,etc.)"
20141028001302,"Personal Weapons (hands,feet,teeth,etc.)"
20141028001900,"Personal Weapons (hands,feet,teeth,etc.)"
20141028001902,Other Weapon                            
20141028005002,"Personal Weapons (hands,feet,teeth,etc.)"
20141028014802,"Personal Weapons (hands,feet,teeth,etc.)"
20141028020000,"Personal Weapons (hands,feet,teeth,etc.)"
20141028053101,"Personal Weapons (hands,feet,teeth,etc.)"
20141028053101,Knife                                   
20141028054401,"Personal Weapons (hands,feet,teeth,etc.)"
20141028061701,"Blunt Object(club,hammer,etc)           "
20141028064500,"Personal Weapons (hands,feet,teeth,etc.)"
20141028071202,Handgun                                 
20141028093800,Undetermined Firearm                    
20141028104301,"Personal Weapons (hands,feet,teeth,etc.)"
20141028114807,Not Applicable/None                     
20141028122003,"Personal Weapons (hands,feet,teeth,etc.)"
20141028123903,"Personal Weapons (hands,feet,teeth,etc.)"
20141028123903,Knife                                   
20141028124400,"Personal Weapons (hands,feet,teeth,etc.)"
20141028125402,"Personal Weapons (hands,feet,teeth,etc.)"
20141028150202,"Personal Weapons (hands,feet,teeth,etc.)"
20141028151500,Knife                                   
20141028151605,"Personal Weapons (hands,feet,teeth,etc.)"
20141028153802,"Personal Weapons (hands,feet,teeth,etc.)"
20141028160305,Handgun                                 
20141028160705,Handgun                                 
20141028161201,Knife                                   
20141028161203,"Personal Weapons (hands,feet,teeth,etc.)"
20141028163401,"Blunt Object(club,hammer,etc)           "
20141028171201,Rifle                                   
20141028175402,"Personal Weapons (hands,feet,teeth,etc.)"
20141028175502,"Personal Weapons (hands,feet,teeth,etc.)"
20141028180901,"Personal Weapons (hands,feet,teeth,etc.)"
20141028185700,"Personal Weapons (hands,feet,teeth,etc.)"
20141028190402,"Personal Weapons (hands,feet,teeth,etc.)"
20141028191601,Handgun                                 
20141028191805,"Personal Weapons (hands,feet,teeth,etc.)"
20141028192000,Knife                                   
20141028193300,"Personal Weapons (hands,feet,teeth,etc.)"
20141028194200,"Personal Weapons (hands,feet,teeth,etc.)"
20141028195301,"Personal Weapons (hands,feet,teeth,etc.)"
20141028200700,"Personal Weapons (hands,feet,teeth,etc.)"
20141028211601,"Personal Weapons (hands,feet,teeth,etc.)"
20141028212702,"Personal Weapons (hands,feet,teeth,etc.)"
20141028223403,"Personal Weapons (hands,feet,teeth,etc.)"
20141028230306,"Personal Weapons (hands,feet,teeth,etc.)"
20141028230602,"Personal Weapons (hands,feet,teeth,etc.)"
20141029001402,"Personal Weapons (hands,feet,teeth,etc.)"
20141029003101,Handgun                                 
20141029011705,"Personal Weapons (hands,feet,teeth,etc.)"
20141029014000,"Personal Weapons (hands,feet,teeth,etc.)"
20141029022001,Handgun                                 
20141029033903,"Personal Weapons (hands,feet,teeth,etc.)"
20141029070500,Knife                                   
20141029073406,Handgun                                 
20141029094302,"Personal Weapons (hands,feet,teeth,etc.)"
20141029094403,"Personal Weapons (hands,feet,teeth,etc.)"
20141029095002,Knife                                   
20141029103403,"Personal Weapons (hands,feet,teeth,etc.)"
20141029115202,"Personal Weapons (hands,feet,teeth,etc.)"
20141029130803,"Blunt Object(club,hammer,etc)           "
20141029131302,Not Applicable/None                     
20141029143600,"Personal Weapons (hands,feet,teeth,etc.)"
20141029151900,"Personal Weapons (hands,feet,teeth,etc.)"
20141029174205,"Personal Weapons (hands,feet,teeth,etc.)"
20141029181701,"Personal Weapons (hands,feet,teeth,etc.)"
20141029181800,"Personal Weapons (hands,feet,teeth,etc.)"
20141029194402,"Personal Weapons (hands,feet,teeth,etc.)"
20141029195304,"Personal Weapons (hands,feet,teeth,etc.)"
20141029204503,"Personal Weapons (hands,feet,teeth,etc.)"
20141029205003,Undetermined Firearm                    
20141029205800,Handgun                                 
20141029210104,"Personal Weapons (hands,feet,teeth,etc.)"
20141029211201,Handgun                                 
20141029213904,"Personal Weapons (hands,feet,teeth,etc.)"
20141029214704,Shotgun                                 
20141029220301,"Personal Weapons (hands,feet,teeth,etc.)"
20141029221900,Handgun                                 
20141029222600,"Personal Weapons (hands,feet,teeth,etc.)"
20141030003102,"Personal Weapons (hands,feet,teeth,etc.)"
20141030014901,Other Weapon                            
20141030014902,"Personal Weapons (hands,feet,teeth,etc.)"
20141030033202,"Personal Weapons (hands,feet,teeth,etc.)"
20141030034500,"Personal Weapons (hands,feet,teeth,etc.)"
20141030051700,"Personal Weapons (hands,feet,teeth,etc.)"
20141030081901,"Personal Weapons (hands,feet,teeth,etc.)"
20141030122803,"Personal Weapons (hands,feet,teeth,etc.)"
20141030123102,"Personal Weapons (hands,feet,teeth,etc.)"
20141030125501,"Personal Weapons (hands,feet,teeth,etc.)"
20141030133004,Undetermined Firearm                    
20141030134904,"Personal Weapons (hands,feet,teeth,etc.)"
20141030135807,"Personal Weapons (hands,feet,teeth,etc.)"
20141030140002,Other Weapon                            
20141030140500,Handgun                                 
20141030150501,"Personal Weapons (hands,feet,teeth,etc.)"
20141030153002,"Personal Weapons (hands,feet,teeth,etc.)"
20141030153200,"Personal Weapons (hands,feet,teeth,etc.)"
20141030154903,Other Weapon                            
20141030155500,Other Weapon                            
20141030162004,Handgun                                 
20141030164200,"Personal Weapons (hands,feet,teeth,etc.)"
20141030172501,"Personal Weapons (hands,feet,teeth,etc.)"
20141030172904,Knife                                   
20141030183003,"Personal Weapons (hands,feet,teeth,etc.)"
20141030184301,"Personal Weapons (hands,feet,teeth,etc.)"
20141030191802,"Personal Weapons (hands,feet,teeth,etc.)"
20141030195701,"Personal Weapons (hands,feet,teeth,etc.)"
20141030210203,"Personal Weapons (hands,feet,teeth,etc.)"
20141030211601,Handgun                                 
20141030213701,"Personal Weapons (hands,feet,teeth,etc.)"
20141030221500,"Personal Weapons (hands,feet,teeth,etc.)"
20141030221601,Handgun                                 
20141030223901,Knife                                   
20141030224100,"Personal Weapons (hands,feet,teeth,etc.)"
20141030224800,Not Applicable/None                     
20141030230104,"Personal Weapons (hands,feet,teeth,etc.)"
20141030230701,Knife                                   
20141030233701,"Personal Weapons (hands,feet,teeth,etc.)"
20141030235404,Handgun                                 
20141031005101,"Personal Weapons (hands,feet,teeth,etc.)"
20141031023001,"Personal Weapons (hands,feet,teeth,etc.)"
20141031073605,"Personal Weapons (hands,feet,teeth,etc.)"
20141031081600,Handgun                                 
20141031094101,"Personal Weapons (hands,feet,teeth,etc.)"
20141031102801,Not Applicable/None                     
20141031102801,"Personal Weapons (hands,feet,teeth,etc.)"
20141031104501,"Personal Weapons (hands,feet,teeth,etc.)"
20141031110401,"Personal Weapons (hands,feet,teeth,etc.)"
20141031122000,"Personal Weapons (hands,feet,teeth,etc.)"
20141031125203,"Personal Weapons (hands,feet,teeth,etc.)"
20141031130801,Not Applicable/None                     
20141031132208,"Personal Weapons (hands,feet,teeth,etc.)"
20141031152702,"Personal Weapons (hands,feet,teeth,etc.)"
20141031155302,Handgun                                 
20141031163202,"Personal Weapons (hands,feet,teeth,etc.)"
20141031171103,"Personal Weapons (hands,feet,teeth,etc.)"
20141031192705,Other Weapon                            
20141031194202,Handgun                                 
20141031194405,"Personal Weapons (hands,feet,teeth,etc.)"
20141031194902,Handgun                                 
20141031195701,"Personal Weapons (hands,feet,teeth,etc.)"
20141031203700,"Personal Weapons (hands,feet,teeth,etc.)"
20141031203700,Knife                                   
20141031204105,"Personal Weapons (hands,feet,teeth,etc.)"
20141031205403,"Personal Weapons (hands,feet,teeth,etc.)"
20141031205800,Knife                                   
20141031211901,Other Weapon                            
20141031211901,"Personal Weapons (hands,feet,teeth,etc.)"
20141031225504,Handgun                                 
20141031230004,"Personal Weapons (hands,feet,teeth,etc.)"
20141031230402,Other Chemical/Drugs                    
20141031235704,"Personal Weapons (hands,feet,teeth,etc.)"
20141101001203,"Personal Weapons (hands,feet,teeth,etc.)"
20141101001600,Not Applicable/None                     
20141101003000,"Personal Weapons (hands,feet,teeth,etc.)"
20141101003801,"Personal Weapons (hands,feet,teeth,etc.)"
20141101004703,Other Cutting Instrument                
20141101005304,"Personal Weapons (hands,feet,teeth,etc.)"
20141101014903,"Personal Weapons (hands,feet,teeth,etc.)"
20141101015902,"Personal Weapons (hands,feet,teeth,etc.)"
20141101020202,Handgun                                 
20141101020402,"Personal Weapons (hands,feet,teeth,etc.)"
20141101021301,"Personal Weapons (hands,feet,teeth,etc.)"
20141101025201,"Personal Weapons (hands,feet,teeth,etc.)"
20141101025301,Handgun                                 
20141101030300,"Personal Weapons (hands,feet,teeth,etc.)"
20141101033900,"Personal Weapons (hands,feet,teeth,etc.)"
20141101034702,"Personal Weapons (hands,feet,teeth,etc.)"
20141101045400,"Personal Weapons (hands,feet,teeth,etc.)"
20141101045800,"Personal Weapons (hands,feet,teeth,etc.)"
20141101082400,"Personal Weapons (hands,feet,teeth,etc.)"
20141101083301,"Personal Weapons (hands,feet,teeth,etc.)"
20141101084300,"Personal Weapons (hands,feet,teeth,etc.)"
20141101084700,"Personal Weapons (hands,feet,teeth,etc.)"
20141101090502,"Personal Weapons (hands,feet,teeth,etc.)"
20141101093001,"Personal Weapons (hands,feet,teeth,etc.)"
20141101110901,"Personal Weapons (hands,feet,teeth,etc.)"
20141101131201,"Personal Weapons (hands,feet,teeth,etc.)"
20141101131600,Not Applicable/None                     
20141101133601,"Personal Weapons (hands,feet,teeth,etc.)"
20141101140504,"Personal Weapons (hands,feet,teeth,etc.)"
20141101140703,"Personal Weapons (hands,feet,teeth,etc.)"
20141101140903,"Personal Weapons (hands,feet,teeth,etc.)"
20141101141402,"Personal Weapons (hands,feet,teeth,etc.)"
20141101141700,"Personal Weapons (hands,feet,teeth,etc.)"
20141101151502,Handgun                                 
20141101151703,"Personal Weapons (hands,feet,teeth,etc.)"
20141101152900,"Personal Weapons (hands,feet,teeth,etc.)"
20141101155902,"Blunt Object(club,hammer,etc)           "
20141101163804,"Personal Weapons (hands,feet,teeth,etc.)"
20141101181304,Handgun                                 
20141101193502,"Personal Weapons (hands,feet,teeth,etc.)"
20141101193601,Not Applicable/None                     
20141101200402,"Personal Weapons (hands,feet,teeth,etc.)"
20141101203700,Handgun                                 
20141101205700,"Personal Weapons (hands,feet,teeth,etc.)"
20141101205700,Handgun                                 
20141101205803,Undetermined Firearm                    
20141101205803,Handgun                                 
20141101221300,"Blunt Object(club,hammer,etc)           "
20141101232600,Handgun                                 
20141101234904,"Personal Weapons (hands,feet,teeth,etc.)"
20141101235202,Handgun                                 
20141102000700,"Personal Weapons (hands,feet,teeth,etc.)"
20141102013851,"Personal Weapons (hands,feet,teeth,etc.)"
20141102014601,"Personal Weapons (hands,feet,teeth,etc.)"
20141102041900,"Personal Weapons (hands,feet,teeth,etc.)"
20141102043004,Undetermined Firearm                    
20141102043004,Other Firearm                           
20141102095200,"Personal Weapons (hands,feet,teeth,etc.)"
20141102121400,"Personal Weapons (hands,feet,teeth,etc.)"
20141102140503,"Personal Weapons (hands,feet,teeth,etc.)"
20141102141500,"Personal Weapons (hands,feet,teeth,etc.)"
20141102161801,Handgun                                 
20141102165102,"Personal Weapons (hands,feet,teeth,etc.)"
20141102171304,Not Applicable/None                     
20141102180402,"Personal Weapons (hands,feet,teeth,etc.)"
20141102185601,Other Weapon                            
20141102185601,"Personal Weapons (hands,feet,teeth,etc.)"
20141102193200,"Personal Weapons (hands,feet,teeth,etc.)"
20141102194901,"Blunt Object(club,hammer,etc)           "
20141102200700,"Personal Weapons (hands,feet,teeth,etc.)"
20141102201902,"Personal Weapons (hands,feet,teeth,etc.)"
20141102203001,"Personal Weapons (hands,feet,teeth,etc.)"
20141102204903,"Personal Weapons (hands,feet,teeth,etc.)"
20141102210406,Handgun                                 
20141102212800,Not Applicable/None                     
20141102213704,"Personal Weapons (hands,feet,teeth,etc.)"
20141103003402,Handgun                                 
20141103011300,Handgun                                 
20141103033105,"Personal Weapons (hands,feet,teeth,etc.)"
20141103035900,Handgun                                 
20141103065902,"Personal Weapons (hands,feet,teeth,etc.)"
20141103065902,Handgun                                 
20141103082305,Vehicle                                 
20141103085900,"Personal Weapons (hands,feet,teeth,etc.)"
20141103091901,"Personal Weapons (hands,feet,teeth,etc.)"
20141103095600,"Personal Weapons (hands,feet,teeth,etc.)"
20141103100604,Not Applicable/None                     
20141103100604,Other Weapon                            
20141103124506,"Personal Weapons (hands,feet,teeth,etc.)"
20141103125500,"Blunt Object(club,hammer,etc)           "
20141103125602,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20141103135304,"Personal Weapons (hands,feet,teeth,etc.)"
20141103140302,"Blunt Object(club,hammer,etc)           "
20141103143004,"Personal Weapons (hands,feet,teeth,etc.)"
20141103151002,"Personal Weapons (hands,feet,teeth,etc.)"
20141103154400,Handgun                                 
20141103155706,"Personal Weapons (hands,feet,teeth,etc.)"
20141103175703,"Personal Weapons (hands,feet,teeth,etc.)"
20141103181801,"Personal Weapons (hands,feet,teeth,etc.)"
20141103191002,"Personal Weapons (hands,feet,teeth,etc.)"
20141103202002,"Personal Weapons (hands,feet,teeth,etc.)"
20141103205900,"Personal Weapons (hands,feet,teeth,etc.)"
20141103213101,"Personal Weapons (hands,feet,teeth,etc.)"
20141103213304,"Personal Weapons (hands,feet,teeth,etc.)"
20141103213304,Knife                                   
20141103214200,"Personal Weapons (hands,feet,teeth,etc.)"
20141103220202,"Personal Weapons (hands,feet,teeth,etc.)"
20141103231800,"Personal Weapons (hands,feet,teeth,etc.)"
20141103234500,"Personal Weapons (hands,feet,teeth,etc.)"
20141104000702,"Personal Weapons (hands,feet,teeth,etc.)"
20141104000903,"Blunt Object(club,hammer,etc)           "
20141104005303,Rifle                                   
20141104030602,"Personal Weapons (hands,feet,teeth,etc.)"
20141104040200,"Personal Weapons (hands,feet,teeth,etc.)"
20141104040900,"Personal Weapons (hands,feet,teeth,etc.)"
20141104060000,"Personal Weapons (hands,feet,teeth,etc.)"
20141104090001,"Personal Weapons (hands,feet,teeth,etc.)"
20141104090503,Other Weapon                            
20141104100000,"Personal Weapons (hands,feet,teeth,etc.)"
20141104101101,"Personal Weapons (hands,feet,teeth,etc.)"
20141104103802,Not Applicable/None                     
20141104114000,Razor                                   
20141104115104,"Personal Weapons (hands,feet,teeth,etc.)"
20141104115301,"Personal Weapons (hands,feet,teeth,etc.)"
20141104115800,Other Weapon                            
20141104122604,Knife                                   
20141104122905,"Personal Weapons (hands,feet,teeth,etc.)"
20141104130601,Fire/Burning  Tool/Device               
20141104133200,"Personal Weapons (hands,feet,teeth,etc.)"
20141104153003,Handgun                                 
20141104154300,"Personal Weapons (hands,feet,teeth,etc.)"
20141104154504,"Personal Weapons (hands,feet,teeth,etc.)"
20141104161004,Handgun                                 
20141104174501,"Personal Weapons (hands,feet,teeth,etc.)"
20141104190400,Other Cutting Instrument                
20141104194202,Handgun                                 
20141104205500,Handgun                                 
20141104205902,"Personal Weapons (hands,feet,teeth,etc.)"
20141104210302,"Personal Weapons (hands,feet,teeth,etc.)"
20141104212601,Handgun                                 
20141105004600,"Personal Weapons (hands,feet,teeth,etc.)"
20141105005802,"Personal Weapons (hands,feet,teeth,etc.)"
20141105060500,Not Applicable/None                     
20141105075004,"Personal Weapons (hands,feet,teeth,etc.)"
20141105090005,Not Applicable/None                     
20141105091500,"Personal Weapons (hands,feet,teeth,etc.)"
20141105091500,Vehicle                                 
20141105101301,"Personal Weapons (hands,feet,teeth,etc.)"
20141105101402,"Personal Weapons (hands,feet,teeth,etc.)"
20141105131406,Not Applicable/None                     
20141105132000,"Personal Weapons (hands,feet,teeth,etc.)"
20141105141105,"Personal Weapons (hands,feet,teeth,etc.)"
20141105141105,Knife                                   
20141105142802,"Personal Weapons (hands,feet,teeth,etc.)"
20141105143404,"Personal Weapons (hands,feet,teeth,etc.)"
20141105144200,Other Weapon                            
20141105154501,"Personal Weapons (hands,feet,teeth,etc.)"
20141105162302,"Personal Weapons (hands,feet,teeth,etc.)"
20141105163204,Unknown/Not Stated                      
20141105181401,"Personal Weapons (hands,feet,teeth,etc.)"
20141105185402,"Personal Weapons (hands,feet,teeth,etc.)"
20141105193501,"Personal Weapons (hands,feet,teeth,etc.)"
20141105194801,"Personal Weapons (hands,feet,teeth,etc.)"
20141105195200,"Personal Weapons (hands,feet,teeth,etc.)"
20141105205400,Handgun                                 
20141105215901,"Personal Weapons (hands,feet,teeth,etc.)"
20141105221901,"Personal Weapons (hands,feet,teeth,etc.)"
20141105222700,Rifle                                   
20141105224600,"Personal Weapons (hands,feet,teeth,etc.)"
20141105230201,Handgun                                 
20141105232001,Undetermined Firearm                    
20141105235401,Handgun                                 
20141106004500,"Personal Weapons (hands,feet,teeth,etc.)"
20141106005402,Other Weapon                            
20141106020701,"Personal Weapons (hands,feet,teeth,etc.)"
20141106071204,Undetermined Firearm                    
20141106080001,"Personal Weapons (hands,feet,teeth,etc.)"
20141106083501,Handgun                                 
20141106093702,"Personal Weapons (hands,feet,teeth,etc.)"
20141106094601,"Personal Weapons (hands,feet,teeth,etc.)"
20141106095301,"Blunt Object(club,hammer,etc)           "
20141106105604,"Personal Weapons (hands,feet,teeth,etc.)"
20141106111403,"Personal Weapons (hands,feet,teeth,etc.)"
20141106112902,"Personal Weapons (hands,feet,teeth,etc.)"
20141106115002,"Personal Weapons (hands,feet,teeth,etc.)"
20141106120102,Knife                                   
20141106135005,Not Applicable/None                     
20141106135202,"Personal Weapons (hands,feet,teeth,etc.)"
20141106143300,"Personal Weapons (hands,feet,teeth,etc.)"
20141106144303,"Personal Weapons (hands,feet,teeth,etc.)"
20141106150002,"Personal Weapons (hands,feet,teeth,etc.)"
20141106150801,"Personal Weapons (hands,feet,teeth,etc.)"
20141106151101,Handgun                                 
20141106173001,"Personal Weapons (hands,feet,teeth,etc.)"
20141106174801,Handgun                                 
20141106174801,Vehicle                                 
20141106180801,"Personal Weapons (hands,feet,teeth,etc.)"
20141106184103,Handgun                                 
20141106184400,"Personal Weapons (hands,feet,teeth,etc.)"
20141106185603,Handgun                                 
20141106193301,"Personal Weapons (hands,feet,teeth,etc.)"
20141106194602,"Personal Weapons (hands,feet,teeth,etc.)"
20141106201400,"Personal Weapons (hands,feet,teeth,etc.)"
20141106202608,"Personal Weapons (hands,feet,teeth,etc.)"
20141106203402,"Personal Weapons (hands,feet,teeth,etc.)"
20141106210001,"Personal Weapons (hands,feet,teeth,etc.)"
20141106223600,Handgun                                 
20141106224701,"Personal Weapons (hands,feet,teeth,etc.)"
20141106225001,"Personal Weapons (hands,feet,teeth,etc.)"
20141106225001,Handgun                                 
20141106233002,Handgun                                 
20141107072102,"Personal Weapons (hands,feet,teeth,etc.)"
20141107080203,"Personal Weapons (hands,feet,teeth,etc.)"
20141107094902,"Personal Weapons (hands,feet,teeth,etc.)"
20141107100002,"Personal Weapons (hands,feet,teeth,etc.)"
20141107104504,"Personal Weapons (hands,feet,teeth,etc.)"
20141107121401,"Personal Weapons (hands,feet,teeth,etc.)"
20141107140501,Not Applicable/None                     
20141107143806,"Personal Weapons (hands,feet,teeth,etc.)"
20141107144105,"Personal Weapons (hands,feet,teeth,etc.)"
20141107144702,"Personal Weapons (hands,feet,teeth,etc.)"
20141107150900,"Personal Weapons (hands,feet,teeth,etc.)"
20141107155000,"Personal Weapons (hands,feet,teeth,etc.)"
20141107155803,"Personal Weapons (hands,feet,teeth,etc.)"
20141107155803,Vehicle                                 
20141107163500,"Personal Weapons (hands,feet,teeth,etc.)"
20141107173806,"Personal Weapons (hands,feet,teeth,etc.)"
20141107193608,"Personal Weapons (hands,feet,teeth,etc.)"
20141107195704,"Personal Weapons (hands,feet,teeth,etc.)"
20141107201800,"Personal Weapons (hands,feet,teeth,etc.)"
20141107202605,"Personal Weapons (hands,feet,teeth,etc.)"
20141107205104,"Personal Weapons (hands,feet,teeth,etc.)"
20141107205104,"Blunt Object(club,hammer,etc)           "
20141107210306,"Personal Weapons (hands,feet,teeth,etc.)"
20141107210402,"Personal Weapons (hands,feet,teeth,etc.)"
20141107212703,"Personal Weapons (hands,feet,teeth,etc.)"
20141107212703,Other Weapon                            
20141107214602,Handgun                                 
20141108010100,Other Weapon                            
20141108014300,Other Weapon                            
20141108015700,"Personal Weapons (hands,feet,teeth,etc.)"
20141108021400,Handgun                                 
20141108065201,"Personal Weapons (hands,feet,teeth,etc.)"
20141108080401,"Personal Weapons (hands,feet,teeth,etc.)"
20141108080600,"Personal Weapons (hands,feet,teeth,etc.)"
20141108080600,Shotgun                                 
20141108084300,"Personal Weapons (hands,feet,teeth,etc.)"
20141108095203,Knife                                   
20141108104301,"Personal Weapons (hands,feet,teeth,etc.)"
20141108113504,"Personal Weapons (hands,feet,teeth,etc.)"
20141108125902,"Personal Weapons (hands,feet,teeth,etc.)"
20141108132700,"Personal Weapons (hands,feet,teeth,etc.)"
20141108133701,"Personal Weapons (hands,feet,teeth,etc.)"
20141108133901,"Personal Weapons (hands,feet,teeth,etc.)"
20141108134000,"Personal Weapons (hands,feet,teeth,etc.)"
20141108141902,"Personal Weapons (hands,feet,teeth,etc.)"
20141108143105,"Personal Weapons (hands,feet,teeth,etc.)"
20141108161501,Not Applicable/None                     
20141108170000,Other Weapon                            
20141108172701,"Personal Weapons (hands,feet,teeth,etc.)"
20141108175403,"Personal Weapons (hands,feet,teeth,etc.)"
20141108184203,"Personal Weapons (hands,feet,teeth,etc.)"
20141108185803,"Personal Weapons (hands,feet,teeth,etc.)"
20141108190501,"Personal Weapons (hands,feet,teeth,etc.)"
20141108210203,"Personal Weapons (hands,feet,teeth,etc.)"
20141108215201,Handgun                                 
20141108220604,Handgun                                 
20141109000700,"Personal Weapons (hands,feet,teeth,etc.)"
20141109003101,"Personal Weapons (hands,feet,teeth,etc.)"
20141109005501,Knife                                   
20141109010804,Knife                                   
20141109011701,"Personal Weapons (hands,feet,teeth,etc.)"
20141109021000,"Personal Weapons (hands,feet,teeth,etc.)"
20141109021900,Knife                                   
20141109030800,"Personal Weapons (hands,feet,teeth,etc.)"
20141109060504,"Personal Weapons (hands,feet,teeth,etc.)"
20141109070701,Not Applicable/None                     
20141109072500,"Personal Weapons (hands,feet,teeth,etc.)"
20141109073301,"Personal Weapons (hands,feet,teeth,etc.)"
20141109094701,"Personal Weapons (hands,feet,teeth,etc.)"
20141109100905,"Personal Weapons (hands,feet,teeth,etc.)"
20141109104700,"Personal Weapons (hands,feet,teeth,etc.)"
20141109112002,Other Weapon                            
20141109113202,Not Applicable/None                     
20141109125500,"Personal Weapons (hands,feet,teeth,etc.)"
20141109130000,"Personal Weapons (hands,feet,teeth,etc.)"
20141109130900,"Personal Weapons (hands,feet,teeth,etc.)"
20141109131801,Not Applicable/None                     
20141109133504,"Personal Weapons (hands,feet,teeth,etc.)"
20141109142801,Other Weapon                            
20141109144601,Handgun                                 
20141109145402,"Personal Weapons (hands,feet,teeth,etc.)"
20141109152200,"Personal Weapons (hands,feet,teeth,etc.)"
20141109161602,"Personal Weapons (hands,feet,teeth,etc.)"
20141109163700,"Personal Weapons (hands,feet,teeth,etc.)"
