Complaint_No,Weapon_Type
20130925195001,"Personal Weapons (hands,feet,teeth,etc.)"
20130925201901,Handgun                                 
20130925204300,Handgun                                 
20130925212606,"Personal Weapons (hands,feet,teeth,etc.)"
20130925215800,Handgun                                 
20130925215800,Rifle                                   
20130925220301,"Blunt Object(club,hammer,etc)           "
20130925220302,"Personal Weapons (hands,feet,teeth,etc.)"
20130925221101,"Personal Weapons (hands,feet,teeth,etc.)"
20130925221403,Handgun                                 
20130925225501,"Personal Weapons (hands,feet,teeth,etc.)"
20130925231001,"Personal Weapons (hands,feet,teeth,etc.)"
20130925231600,"Personal Weapons (hands,feet,teeth,etc.)"
20130925234600,"Personal Weapons (hands,feet,teeth,etc.)"
20130925234600,Knife                                   
20130926000101,"Personal Weapons (hands,feet,teeth,etc.)"
20130926010302,"Personal Weapons (hands,feet,teeth,etc.)"
20130926032702,"Personal Weapons (hands,feet,teeth,etc.)"
20130926041900,Vehicle                                 
20130926041900,"Personal Weapons (hands,feet,teeth,etc.)"
20130926084602,"Personal Weapons (hands,feet,teeth,etc.)"
20130926092206,Not Applicable/None                     
20130926093900,"Personal Weapons (hands,feet,teeth,etc.)"
20130926100404,"Personal Weapons (hands,feet,teeth,etc.)"
20130926103307,"Personal Weapons (hands,feet,teeth,etc.)"
20130926110502,"Personal Weapons (hands,feet,teeth,etc.)"
20130926115202,Not Applicable/None                     
20130926120901,Other Weapon                            
20130926122203,"Personal Weapons (hands,feet,teeth,etc.)"
20130926131902,"Personal Weapons (hands,feet,teeth,etc.)"
20130926133803,"Personal Weapons (hands,feet,teeth,etc.)"
20130926133804,"Personal Weapons (hands,feet,teeth,etc.)"
20130926135200,"Personal Weapons (hands,feet,teeth,etc.)"
20130926150001,Handgun                                 
20130926150406,"Personal Weapons (hands,feet,teeth,etc.)"
20130926152900,Not Applicable/None                     
20130926155804,"Personal Weapons (hands,feet,teeth,etc.)"
20130926163602,"Blunt Object(club,hammer,etc)           "
20130926163902,"Personal Weapons (hands,feet,teeth,etc.)"
20130926164003,Other Cutting Instrument                
20130926165504,Knife                                   
20130926170702,"Personal Weapons (hands,feet,teeth,etc.)"
20130926170901,"Personal Weapons (hands,feet,teeth,etc.)"
20130926172001,"Personal Weapons (hands,feet,teeth,etc.)"
20130926172001,Not Applicable/None                     
20130926181502,"Personal Weapons (hands,feet,teeth,etc.)"
20130926182000,"Personal Weapons (hands,feet,teeth,etc.)"
20130926184601,"Personal Weapons (hands,feet,teeth,etc.)"
20130926184701,Handgun                                 
20130926185200,"Personal Weapons (hands,feet,teeth,etc.)"
20130926185400,"Personal Weapons (hands,feet,teeth,etc.)"
20130926193003,"Personal Weapons (hands,feet,teeth,etc.)"
20130926201701,"Personal Weapons (hands,feet,teeth,etc.)"
20130926202001,"Personal Weapons (hands,feet,teeth,etc.)"
20130926203300,"Personal Weapons (hands,feet,teeth,etc.)"
20130926203701,Handgun                                 
20130926204201,"Personal Weapons (hands,feet,teeth,etc.)"
20130926204405,Handgun                                 
20130926210300,"Personal Weapons (hands,feet,teeth,etc.)"
20130926210802,"Personal Weapons (hands,feet,teeth,etc.)"
20130926211301,"Personal Weapons (hands,feet,teeth,etc.)"
20130926212503,"Personal Weapons (hands,feet,teeth,etc.)"
20130926214900,"Personal Weapons (hands,feet,teeth,etc.)"
20130926221800,Handgun                                 
20130926221800,Rifle                                   
20130926222001,"Personal Weapons (hands,feet,teeth,etc.)"
20130926224500,"Personal Weapons (hands,feet,teeth,etc.)"
20130926225500,"Personal Weapons (hands,feet,teeth,etc.)"
20130926230704,"Blunt Object(club,hammer,etc)           "
20130926230704,"Personal Weapons (hands,feet,teeth,etc.)"
20130927000300,"Personal Weapons (hands,feet,teeth,etc.)"
20130927000300,Other Weapon                            
20130927001901,Handgun                                 
20130927002100,"Personal Weapons (hands,feet,teeth,etc.)"
20130927012103,"Personal Weapons (hands,feet,teeth,etc.)"
20130927021302,"Personal Weapons (hands,feet,teeth,etc.)"
20130927040100,Undetermined Firearm                    
20130927040100,Handgun                                 
20130927040100,Rifle                                   
20130927042302,Undetermined Firearm                    
20130927063100,"Personal Weapons (hands,feet,teeth,etc.)"
20130927070001,"Personal Weapons (hands,feet,teeth,etc.)"
20130927082901,"Personal Weapons (hands,feet,teeth,etc.)"
20130927084600,"Personal Weapons (hands,feet,teeth,etc.)"
20130927091603,"Personal Weapons (hands,feet,teeth,etc.)"
20130927095301,"Blunt Object(club,hammer,etc)           "
20130927100800,"Personal Weapons (hands,feet,teeth,etc.)"
20130927100801,"Personal Weapons (hands,feet,teeth,etc.)"
20130927105003,"Personal Weapons (hands,feet,teeth,etc.)"
20130927114901,"Personal Weapons (hands,feet,teeth,etc.)"
20130927115100,Knife                                   
20130927130104,"Personal Weapons (hands,feet,teeth,etc.)"
20130927130902,"Personal Weapons (hands,feet,teeth,etc.)"
20130927134502,Not Applicable/None                     
20130927144901,"Personal Weapons (hands,feet,teeth,etc.)"
20130927152103,"Personal Weapons (hands,feet,teeth,etc.)"
20130927153604,"Personal Weapons (hands,feet,teeth,etc.)"
20130927160705,Knife                                   
20130927162801,Other Weapon                            
20130927165100,Knife                                   
20130927182105,"Personal Weapons (hands,feet,teeth,etc.)"
20130927182702,Handgun                                 
20130927185500,"Personal Weapons (hands,feet,teeth,etc.)"
20130927201602,"Personal Weapons (hands,feet,teeth,etc.)"
20130927204305,Handgun                                 
20130927210000,"Personal Weapons (hands,feet,teeth,etc.)"
20130927210000,Chemicals/Acids                         
20130927215604,"Personal Weapons (hands,feet,teeth,etc.)"
20130927224407,"Personal Weapons (hands,feet,teeth,etc.)"
20130927224501,"Personal Weapons (hands,feet,teeth,etc.)"
20130927225300,Handgun                                 
20130927232301,"Personal Weapons (hands,feet,teeth,etc.)"
20130927233800,Handgun                                 
20130928002603,"Personal Weapons (hands,feet,teeth,etc.)"
20130928003001,"Personal Weapons (hands,feet,teeth,etc.)"
20130928021501,"Personal Weapons (hands,feet,teeth,etc.)"
20130928021900,Other Weapon                            
20130928022700,"Personal Weapons (hands,feet,teeth,etc.)"
20130928023400,"Personal Weapons (hands,feet,teeth,etc.)"
20130928023400,Handgun                                 
20130928023400,Narcotics/Drugs                         
20130928024902,"Personal Weapons (hands,feet,teeth,etc.)"
20130928032500,Knife                                   
20130928032500,"Personal Weapons (hands,feet,teeth,etc.)"
20130928040201,"Personal Weapons (hands,feet,teeth,etc.)"
20130928051901,"Personal Weapons (hands,feet,teeth,etc.)"
20130928052901,Other Weapon                            
20130928052901,Knife                                   
20130928053901,Handgun                                 
20130928080600,"Personal Weapons (hands,feet,teeth,etc.)"
20130928084401,"Personal Weapons (hands,feet,teeth,etc.)"
20130928092501,"Personal Weapons (hands,feet,teeth,etc.)"
20130928094301,Knife                                   
20130928103301,"Personal Weapons (hands,feet,teeth,etc.)"
20130928114900,"Personal Weapons (hands,feet,teeth,etc.)"
20130928121000,Handgun                                 
20130928122001,Knife                                   
20130928122001,"Personal Weapons (hands,feet,teeth,etc.)"
20130928125101,Knife                                   
20130928133904,"Personal Weapons (hands,feet,teeth,etc.)"
20130928141103,Handgun                                 
20130928141501,Handgun                                 
20130928142800,"Personal Weapons (hands,feet,teeth,etc.)"
20130928144601,Not Applicable/None                     
20130928145601,"Blunt Object(club,hammer,etc)           "
20130928151100,"Personal Weapons (hands,feet,teeth,etc.)"
20130928151601,Chemicals/Acids                         
20130928152701,Key/Lock Bypassing                      
20130928154201,"Personal Weapons (hands,feet,teeth,etc.)"
20130928163204,Handgun                                 
20130928165002,Other Weapon                            
20130928165002,"Personal Weapons (hands,feet,teeth,etc.)"
20130928171800,Handgun                                 
20130928180202,"Personal Weapons (hands,feet,teeth,etc.)"
20130928180900,"Personal Weapons (hands,feet,teeth,etc.)"
20130928185703,"Personal Weapons (hands,feet,teeth,etc.)"
20130928192502,"Personal Weapons (hands,feet,teeth,etc.)"
20130928193404,"Personal Weapons (hands,feet,teeth,etc.)"
20130928200601,"Personal Weapons (hands,feet,teeth,etc.)"
20130928202500,Razor                                   
20130928203900,Handgun                                 
20130928214301,"Personal Weapons (hands,feet,teeth,etc.)"
20130928221300,"Personal Weapons (hands,feet,teeth,etc.)"
20130928232801,"Personal Weapons (hands,feet,teeth,etc.)"
20130928234001,"Personal Weapons (hands,feet,teeth,etc.)"
20130929000801,Not Applicable/None                     
20130929001004,"Personal Weapons (hands,feet,teeth,etc.)"
20130929004602,"Personal Weapons (hands,feet,teeth,etc.)"
20130929010602,"Personal Weapons (hands,feet,teeth,etc.)"
20130929010602,Handgun                                 
20130929011600,"Personal Weapons (hands,feet,teeth,etc.)"
20130929012603,"Personal Weapons (hands,feet,teeth,etc.)"
20130929013601,"Personal Weapons (hands,feet,teeth,etc.)"
20130929014600,"Personal Weapons (hands,feet,teeth,etc.)"
20130929014600,Handgun                                 
20130929020300,"Personal Weapons (hands,feet,teeth,etc.)"
20130929023501,"Personal Weapons (hands,feet,teeth,etc.)"
20130929030501,"Blunt Object(club,hammer,etc)           "
20130929030501,Knife                                   
20130929030501,"Personal Weapons (hands,feet,teeth,etc.)"
20130929035500,Handgun                                 
20130929042200,"Personal Weapons (hands,feet,teeth,etc.)"
20130929045200,Other Weapon                            
20130929052102,Other Weapon                            
20130929060501,Handgun                                 
20130929060501,Shotgun                                 
20130929093200,"Personal Weapons (hands,feet,teeth,etc.)"
20130929094602,"Personal Weapons (hands,feet,teeth,etc.)"
20130929120700,"Personal Weapons (hands,feet,teeth,etc.)"
20130929121301,"Personal Weapons (hands,feet,teeth,etc.)"
20130929130602,"Personal Weapons (hands,feet,teeth,etc.)"
20130929133300,"Personal Weapons (hands,feet,teeth,etc.)"
20130929135502,"Personal Weapons (hands,feet,teeth,etc.)"
20130929140401,"Personal Weapons (hands,feet,teeth,etc.)"
20130929141303,"Personal Weapons (hands,feet,teeth,etc.)"
20130929141700,"Personal Weapons (hands,feet,teeth,etc.)"
20130929144101,"Personal Weapons (hands,feet,teeth,etc.)"
20130929145901,Rifle                                   
20130929152901,"Personal Weapons (hands,feet,teeth,etc.)"
20130929153201,"Personal Weapons (hands,feet,teeth,etc.)"
20130929171903,"Personal Weapons (hands,feet,teeth,etc.)"
20130929173400,"Personal Weapons (hands,feet,teeth,etc.)"
20130929180201,"Personal Weapons (hands,feet,teeth,etc.)"
20130929180903,"Personal Weapons (hands,feet,teeth,etc.)"
20130929182301,"Personal Weapons (hands,feet,teeth,etc.)"
20130929183500,Not Applicable/None                     
20130929185001,"Personal Weapons (hands,feet,teeth,etc.)"
20130929194300,"Personal Weapons (hands,feet,teeth,etc.)"
20130929195503,"Personal Weapons (hands,feet,teeth,etc.)"
20130929195600,Other Weapon                            
20130929200700,Handgun                                 
20130929203502,"Personal Weapons (hands,feet,teeth,etc.)"
20130929212000,"Personal Weapons (hands,feet,teeth,etc.)"
20130929213102,"Personal Weapons (hands,feet,teeth,etc.)"
20130929214504,Handgun                                 
20130929214901,"Personal Weapons (hands,feet,teeth,etc.)"
20130929215702,"Personal Weapons (hands,feet,teeth,etc.)"
20130929223300,"Personal Weapons (hands,feet,teeth,etc.)"
20130929231903,"Personal Weapons (hands,feet,teeth,etc.)"
20130929233001,"Personal Weapons (hands,feet,teeth,etc.)"
20130929234901,"Personal Weapons (hands,feet,teeth,etc.)"
20130930003904,"Personal Weapons (hands,feet,teeth,etc.)"
20130930013403,Handgun                                 
20130930014100,"Personal Weapons (hands,feet,teeth,etc.)"
20130930014902,"Personal Weapons (hands,feet,teeth,etc.)"
20130930035102,Other Cutting Instrument                
20130930044900,"Personal Weapons (hands,feet,teeth,etc.)"
20130930074400,"Personal Weapons (hands,feet,teeth,etc.)"
20130930081800,"Personal Weapons (hands,feet,teeth,etc.)"
20130930091502,"Personal Weapons (hands,feet,teeth,etc.)"
20130930094600,"Personal Weapons (hands,feet,teeth,etc.)"
20130930102303,"Personal Weapons (hands,feet,teeth,etc.)"
20130930104201,"Personal Weapons (hands,feet,teeth,etc.)"
20130930105402,"Personal Weapons (hands,feet,teeth,etc.)"
20130930114203,"Personal Weapons (hands,feet,teeth,etc.)"
20130930114601,"Personal Weapons (hands,feet,teeth,etc.)"
20130930114602,"Personal Weapons (hands,feet,teeth,etc.)"
20130930114703,"Personal Weapons (hands,feet,teeth,etc.)"
20130930123106,"Personal Weapons (hands,feet,teeth,etc.)"
20130930124502,Other Weapon                            
20130930124904,"Personal Weapons (hands,feet,teeth,etc.)"
20130930135601,"Personal Weapons (hands,feet,teeth,etc.)"
20130930145400,"Personal Weapons (hands,feet,teeth,etc.)"
20130930151201,"Personal Weapons (hands,feet,teeth,etc.)"
20130930164500,"Personal Weapons (hands,feet,teeth,etc.)"
20130930165600,Handgun                                 
20130930171601,Not Applicable/None                     
20130930173106,Handgun                                 
20130930174003,"Personal Weapons (hands,feet,teeth,etc.)"
20130930174900,"Personal Weapons (hands,feet,teeth,etc.)"
20130930175003,"Personal Weapons (hands,feet,teeth,etc.)"
20130930180900,"Personal Weapons (hands,feet,teeth,etc.)"
20130930185404,Knife                                   
20130930193600,Knife                                   
20130930194602,"Personal Weapons (hands,feet,teeth,etc.)"
20130930202104,Handgun                                 
20130930205202,"Personal Weapons (hands,feet,teeth,etc.)"
20130930212402,Handgun                                 
20130930214405,"Personal Weapons (hands,feet,teeth,etc.)"
20131001001602,Knife                                   
20131001015003,"Personal Weapons (hands,feet,teeth,etc.)"
20131001015006,"Personal Weapons (hands,feet,teeth,etc.)"
20131001021502,"Personal Weapons (hands,feet,teeth,etc.)"
20131001022101,"Personal Weapons (hands,feet,teeth,etc.)"
20131001024000,"Blunt Object(club,hammer,etc)           "
20131001043700,"Personal Weapons (hands,feet,teeth,etc.)"
20131001093800,Knife                                   
20131001111003,Not Applicable/None                     
20131001111600,Unknown/Not Stated                      
20131001114401,"Personal Weapons (hands,feet,teeth,etc.)"
20131001115700,"Personal Weapons (hands,feet,teeth,etc.)"
20131001120301,"Personal Weapons (hands,feet,teeth,etc.)"
20131001123600,Knife                                   
20131001125506,"Personal Weapons (hands,feet,teeth,etc.)"
20131001134109,"Personal Weapons (hands,feet,teeth,etc.)"
20131001134302,"Personal Weapons (hands,feet,teeth,etc.)"
20131001135201,Not Applicable/None                     
20131001141301,"Personal Weapons (hands,feet,teeth,etc.)"
20131001141906,"Personal Weapons (hands,feet,teeth,etc.)"
20131001151303,"Personal Weapons (hands,feet,teeth,etc.)"
20131001152507,Not Applicable/None                     
20131001152507,Unknown/Not Stated                      
20131001153905,Not Applicable/None                     
20131001155004,"Personal Weapons (hands,feet,teeth,etc.)"
20131001160300,"Personal Weapons (hands,feet,teeth,etc.)"
20131001173303,"Personal Weapons (hands,feet,teeth,etc.)"
20131001175703,Handgun                                 
20131001180403,"Personal Weapons (hands,feet,teeth,etc.)"
20131001181101,"Blunt Object(club,hammer,etc)           "
20131001183401,"Personal Weapons (hands,feet,teeth,etc.)"
20131001183402,Not Applicable/None                     
20131001183905,"Personal Weapons (hands,feet,teeth,etc.)"
20131001185200,"Personal Weapons (hands,feet,teeth,etc.)"
20131001191500,"Personal Weapons (hands,feet,teeth,etc.)"
20131001193701,"Personal Weapons (hands,feet,teeth,etc.)"
20131001193705,Handgun                                 
20131001195902,Handgun                                 
20131001202704,Other Weapon                            
20131001202704,Not Applicable/None                     
20131001205301,"Personal Weapons (hands,feet,teeth,etc.)"
20131001210303,"Personal Weapons (hands,feet,teeth,etc.)"
20131001211702,"Personal Weapons (hands,feet,teeth,etc.)"
20131001212803,"Personal Weapons (hands,feet,teeth,etc.)"
20131001213502,"Personal Weapons (hands,feet,teeth,etc.)"
20131001215900,Handgun                                 
20131001220702,"Personal Weapons (hands,feet,teeth,etc.)"
20131001221203,"Personal Weapons (hands,feet,teeth,etc.)"
20131001232105,Handgun                                 
20131001233901,"Personal Weapons (hands,feet,teeth,etc.)"
20131002000300,"Personal Weapons (hands,feet,teeth,etc.)"
20131002010600,Handgun                                 
20131002015600,"Personal Weapons (hands,feet,teeth,etc.)"
20131002023403,Handgun                                 
20131002053701,"Personal Weapons (hands,feet,teeth,etc.)"
20131002082101,Handgun                                 
20131002091802,Not Applicable/None                     
20131002091804,"Personal Weapons (hands,feet,teeth,etc.)"
20131002092500,"Personal Weapons (hands,feet,teeth,etc.)"
20131002100401,Undetermined Firearm                    
20131002104303,"Personal Weapons (hands,feet,teeth,etc.)"
20131002112705,"Personal Weapons (hands,feet,teeth,etc.)"
20131002114701,"Personal Weapons (hands,feet,teeth,etc.)"
20131002115502,"Personal Weapons (hands,feet,teeth,etc.)"
20131002124200,Other Weapon                            
20131002135406,"Personal Weapons (hands,feet,teeth,etc.)"
20131002143303,"Personal Weapons (hands,feet,teeth,etc.)"
20131002143502,Not Applicable/None                     
20131002154203,"Personal Weapons (hands,feet,teeth,etc.)"
20131002155702,Handgun                                 
20131002160401,"Personal Weapons (hands,feet,teeth,etc.)"
20131002163601,"Personal Weapons (hands,feet,teeth,etc.)"
20131002164803,Not Applicable/None                     
20131002170400,"Blunt Object(club,hammer,etc)           "
20131002171901,Handgun                                 
20131002175302,"Personal Weapons (hands,feet,teeth,etc.)"
20131002180303,"Personal Weapons (hands,feet,teeth,etc.)"
20131002191800,"Personal Weapons (hands,feet,teeth,etc.)"
20131002192403,"Personal Weapons (hands,feet,teeth,etc.)"
20131002194900,Handgun                                 
20131002202501,"Personal Weapons (hands,feet,teeth,etc.)"
20131002202501,Handgun                                 
20131002205600,Handgun                                 
20131002211304,Handgun                                 
20131002213605,Handgun                                 
20131002213606,Shotgun                                 
20131002215905,Not Applicable/None                     
20131002224202,Handgun                                 
20131002234100,"Personal Weapons (hands,feet,teeth,etc.)"
20131003000500,"Personal Weapons (hands,feet,teeth,etc.)"
20131003000602,Other Weapon                            
20131003000602,"Personal Weapons (hands,feet,teeth,etc.)"
20131003005500,"Personal Weapons (hands,feet,teeth,etc.)"
20131003012006,Handgun                                 
20131003022503,"Personal Weapons (hands,feet,teeth,etc.)"
20131003063301,"Personal Weapons (hands,feet,teeth,etc.)"
20131003074800,"Personal Weapons (hands,feet,teeth,etc.)"
20131003081902,"Personal Weapons (hands,feet,teeth,etc.)"
20131003090608,"Personal Weapons (hands,feet,teeth,etc.)"
20131003094303,Razor                                   
20131003112305,"Personal Weapons (hands,feet,teeth,etc.)"
20131003114203,Handgun                                 
20131003122301,"Personal Weapons (hands,feet,teeth,etc.)"
20131003130002,"Personal Weapons (hands,feet,teeth,etc.)"
20131003150003,"Personal Weapons (hands,feet,teeth,etc.)"
20131003150003,Other Weapon                            
20131003154103,"Personal Weapons (hands,feet,teeth,etc.)"
20131003160800,"Personal Weapons (hands,feet,teeth,etc.)"
20131003162501,Handgun                                 
20131003164001,"Personal Weapons (hands,feet,teeth,etc.)"
20131003164001,Knife                                   
20131003165400,"Personal Weapons (hands,feet,teeth,etc.)"
20131003171101,Handgun                                 
20131003171801,"Personal Weapons (hands,feet,teeth,etc.)"
20131003173700,Other Weapon                            
20131003181901,Knife                                   
20131003182801,Other Weapon                            
20131003183405,"Personal Weapons (hands,feet,teeth,etc.)"
20131003184404,Other Weapon                            
20131003190503,Knife                                   
20131003191305,"Personal Weapons (hands,feet,teeth,etc.)"
20131003194001,Undetermined Firearm                    
20131003210102,Not Applicable/None                     
20131003211002,"Personal Weapons (hands,feet,teeth,etc.)"
20131003214105,"Personal Weapons (hands,feet,teeth,etc.)"
20131003222601,"Personal Weapons (hands,feet,teeth,etc.)"
20131003222601,Other Weapon                            
20131003230301,Handgun                                 
20131003232602,Not Applicable/None                     
20131003234006,Handgun                                 
20131003234800,"Personal Weapons (hands,feet,teeth,etc.)"
20131004003200,"Personal Weapons (hands,feet,teeth,etc.)"
20131004011700,Handgun                                 
20131004011700,"Personal Weapons (hands,feet,teeth,etc.)"
20131004012001,"Personal Weapons (hands,feet,teeth,etc.)"
20131004013800,Handgun                                 
20131004014200,Handgun                                 
20131004023000,"Personal Weapons (hands,feet,teeth,etc.)"
20131004023901,"Personal Weapons (hands,feet,teeth,etc.)"
20131004030500,Handgun                                 
20131004042801,Other Weapon                            
20131004043501,Handgun                                 
20131004055001,"Personal Weapons (hands,feet,teeth,etc.)"
20131004074103,"Personal Weapons (hands,feet,teeth,etc.)"
20131004074802,Handgun                                 
20131004081201,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20131004084907,Other Chemical/Drugs                    
20131004091701,"Personal Weapons (hands,feet,teeth,etc.)"
20131004092800,"Personal Weapons (hands,feet,teeth,etc.)"
20131004094500,"Personal Weapons (hands,feet,teeth,etc.)"
20131004101401,"Personal Weapons (hands,feet,teeth,etc.)"
20131004101700,Not Applicable/None                     
20131004102600,Rifle                                   
20131004102600,Handgun                                 
20131004105902,Handgun                                 
20131004105902,"Personal Weapons (hands,feet,teeth,etc.)"
20131004111202,"Personal Weapons (hands,feet,teeth,etc.)"
20131004111604,Handgun                                 
20131004113403,Rifle                                   
20131004114500,"Personal Weapons (hands,feet,teeth,etc.)"
20131004121404,Knife                                   
20131004133000,"Personal Weapons (hands,feet,teeth,etc.)"
20131004144000,"Personal Weapons (hands,feet,teeth,etc.)"
20131004154102,"Personal Weapons (hands,feet,teeth,etc.)"
20131004155601,"Personal Weapons (hands,feet,teeth,etc.)"
20131004170107,"Personal Weapons (hands,feet,teeth,etc.)"
20131004184300,Handgun                                 
20131004190200,"Personal Weapons (hands,feet,teeth,etc.)"
20131004192703,"Blunt Object(club,hammer,etc)           "
20131004193300,"Personal Weapons (hands,feet,teeth,etc.)"
20131004193300,Knife                                   
20131004200400,"Personal Weapons (hands,feet,teeth,etc.)"
20131004205000,"Personal Weapons (hands,feet,teeth,etc.)"
20131004211301,"Personal Weapons (hands,feet,teeth,etc.)"
20131004212701,Handgun                                 
20131004222008,"Personal Weapons (hands,feet,teeth,etc.)"
20131004223903,Handgun                                 
20131004225800,"Personal Weapons (hands,feet,teeth,etc.)"
20131004233000,"Personal Weapons (hands,feet,teeth,etc.)"
20131004233102,"Personal Weapons (hands,feet,teeth,etc.)"
20131004235605,"Personal Weapons (hands,feet,teeth,etc.)"
20131005005103,"Personal Weapons (hands,feet,teeth,etc.)"
20131005005201,"Personal Weapons (hands,feet,teeth,etc.)"
20131005010100,Handgun                                 
20131005010901,"Personal Weapons (hands,feet,teeth,etc.)"
20131005015202,"Personal Weapons (hands,feet,teeth,etc.)"
20131005025502,Knife                                   
20131005034901,"Personal Weapons (hands,feet,teeth,etc.)"
20131005040000,"Personal Weapons (hands,feet,teeth,etc.)"
20131005040000,Handgun                                 
20131005044202,Handgun                                 
20131005044202,"Personal Weapons (hands,feet,teeth,etc.)"
20131005045701,Handgun                                 
20131005053702,"Personal Weapons (hands,feet,teeth,etc.)"
20131005074602,Knife                                   
20131005084800,"Personal Weapons (hands,feet,teeth,etc.)"
20131005093503,Handgun                                 
20131005094200,"Personal Weapons (hands,feet,teeth,etc.)"
20131005110600,"Personal Weapons (hands,feet,teeth,etc.)"
20131005120000,"Personal Weapons (hands,feet,teeth,etc.)"
20131005121601,"Personal Weapons (hands,feet,teeth,etc.)"
20131005125300,Vehicle                                 
20131005141402,"Personal Weapons (hands,feet,teeth,etc.)"
20131005141604,"Personal Weapons (hands,feet,teeth,etc.)"
20131005152501,Ax/Hatchet                              
20131005152803,"Personal Weapons (hands,feet,teeth,etc.)"
20131005154201,"Personal Weapons (hands,feet,teeth,etc.)"
20131005154602,"Personal Weapons (hands,feet,teeth,etc.)"
20131005155802,"Personal Weapons (hands,feet,teeth,etc.)"
20131005165900,Other Weapon                            
20131005173403,Handgun                                 
20131005173901,"Personal Weapons (hands,feet,teeth,etc.)"
20131005181800,"Personal Weapons (hands,feet,teeth,etc.)"
20131005184202,"Personal Weapons (hands,feet,teeth,etc.)"
20131005190202,"Personal Weapons (hands,feet,teeth,etc.)"
20131005195102,"Personal Weapons (hands,feet,teeth,etc.)"
20131005210002,"Personal Weapons (hands,feet,teeth,etc.)"
20131005211001,Handgun                                 
20131005211100,"Personal Weapons (hands,feet,teeth,etc.)"
20131005211705,"Personal Weapons (hands,feet,teeth,etc.)"
20131005212002,"Personal Weapons (hands,feet,teeth,etc.)"
20131005220602,"Personal Weapons (hands,feet,teeth,etc.)"
20131005221802,Handgun                                 
20131005222700,"Personal Weapons (hands,feet,teeth,etc.)"
20131005234601,"Personal Weapons (hands,feet,teeth,etc.)"
20131006010002,Knife                                   
20131006011202,"Personal Weapons (hands,feet,teeth,etc.)"
20131006011701,"Personal Weapons (hands,feet,teeth,etc.)"
20131006014900,Knife                                   
20131006020401,"Personal Weapons (hands,feet,teeth,etc.)"
20131006020700,"Personal Weapons (hands,feet,teeth,etc.)"
20131006021800,"Personal Weapons (hands,feet,teeth,etc.)"
20131006022002,"Personal Weapons (hands,feet,teeth,etc.)"
20131006023901,"Personal Weapons (hands,feet,teeth,etc.)"
20131006024600,"Personal Weapons (hands,feet,teeth,etc.)"
20131006024605,Not Applicable/None                     
20131006025900,"Personal Weapons (hands,feet,teeth,etc.)"
20131006030801,"Personal Weapons (hands,feet,teeth,etc.)"
20131006043200,"Personal Weapons (hands,feet,teeth,etc.)"
20131006070601,Not Applicable/None                     
20131006072200,"Personal Weapons (hands,feet,teeth,etc.)"
20131006072301,"Personal Weapons (hands,feet,teeth,etc.)"
20131006090100,Vehicle                                 
20131006093100,"Personal Weapons (hands,feet,teeth,etc.)"
20131006102501,Knife                                   
20131006102501,"Personal Weapons (hands,feet,teeth,etc.)"
20131006114802,Knife                                   
20131006122700,"Personal Weapons (hands,feet,teeth,etc.)"
20131006142904,Not Applicable/None                     
20131006152305,"Personal Weapons (hands,feet,teeth,etc.)"
20131006155800,"Personal Weapons (hands,feet,teeth,etc.)"
20131006162702,"Blunt Object(club,hammer,etc)           "
20131006165802,Other Weapon                            
20131006170201,Handgun                                 
20131006170603,Handgun                                 
20131006171000,"Personal Weapons (hands,feet,teeth,etc.)"
20131006171201,"Personal Weapons (hands,feet,teeth,etc.)"
20131006171401,"Personal Weapons (hands,feet,teeth,etc.)"
20131006172700,"Personal Weapons (hands,feet,teeth,etc.)"
20131006174200,"Personal Weapons (hands,feet,teeth,etc.)"
20131006175902,Unknown/Not Stated                      
20131006181200,"Personal Weapons (hands,feet,teeth,etc.)"
20131006181903,"Personal Weapons (hands,feet,teeth,etc.)"
20131006181904,Unknown/Not Stated                      
20131006183600,Not Applicable/None                     
20131006183800,Handgun                                 
20131006183800,Rifle                                   
20131006184500,Not Applicable/None                     
20131006185401,"Personal Weapons (hands,feet,teeth,etc.)"
20131006185802,"Personal Weapons (hands,feet,teeth,etc.)"
20131006190301,"Personal Weapons (hands,feet,teeth,etc.)"
20131006191800,"Personal Weapons (hands,feet,teeth,etc.)"
20131006192001,Other Weapon                            
20131006192904,"Personal Weapons (hands,feet,teeth,etc.)"
20131006195501,"Personal Weapons (hands,feet,teeth,etc.)"
20131006201300,"Personal Weapons (hands,feet,teeth,etc.)"
20131006201604,"Personal Weapons (hands,feet,teeth,etc.)"
20131006202300,"Personal Weapons (hands,feet,teeth,etc.)"
20131006202600,Other Weapon                            
20131006205305,Handgun                                 
20131006212901,Knife                                   
20131006212901,Other Weapon                            
20131006214601,"Personal Weapons (hands,feet,teeth,etc.)"
20131006214702,"Personal Weapons (hands,feet,teeth,etc.)"
20131006222000,"Personal Weapons (hands,feet,teeth,etc.)"
20131007002701,"Personal Weapons (hands,feet,teeth,etc.)"
20131007005501,"Personal Weapons (hands,feet,teeth,etc.)"
20131007024900,"Personal Weapons (hands,feet,teeth,etc.)"
20131007074500,Knife                                   
20131007083102,"Personal Weapons (hands,feet,teeth,etc.)"
20131007083103,"Personal Weapons (hands,feet,teeth,etc.)"
20131007083600,"Personal Weapons (hands,feet,teeth,etc.)"
20131007091300,"Personal Weapons (hands,feet,teeth,etc.)"
